id,name,category,proteins,p_value,fdr_rate
GO:0042578,Phosphoric ester hydrolase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000027367', '10090.ENSMUSP00000006053', '10090.ENSMUSP00000039109', '10090.ENSMUSP00000032909', '10090.ENSMUSP00000122422', '10090.ENSMUSP00000015100', '10090.ENSMUSP00000044466', '10090.ENSMUSP00000048057', '10090.ENSMUSP00000072852', '10090.ENSMUSP00000070726', '10090.ENSMUSP00000124782', '10090.ENSMUSP00000110583', '10090.ENSMUSP00000001202', '10090.ENSMUSP00000079692', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000006286', '10090.ENSMUSP00000090335', '10090.ENSMUSP00000069011', '10090.ENSMUSP00000029076', '10090.ENSMUSP00000032936', '10090.ENSMUSP00000069209', '10090.ENSMUSP00000099587', '10090.ENSMUSP00000025956', '10090.ENSMUSP00000019469', '10090.ENSMUSP00000070583', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000038616', '10090.ENSMUSP00000041087', '10090.ENSMUSP00000019965', '10090.ENSMUSP00000099404']",0.0014948422328238406,0.01837560583706121
GO:0060421,Positive regulation of heart growth,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018407', '10090.ENSMUSP00000004990', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000034049', '10090.ENSMUSP00000000095', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000134178', '10090.ENSMUSP00000081041']",0.0014929237925814826,0.018363342527579866
GO:0005720,Nuclear heterochromatin,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000107232', '10090.ENSMUSP00000025183', '10090.ENSMUSP00000022613', '10090.ENSMUSP00000072732', '10090.ENSMUSP00000116108', '10090.ENSMUSP00000030207', '10090.ENSMUSP00000084846', '10090.ENSMUSP00000020991']",0.0014929237925814826,0.018363342527579866
GO:0010799,Regulation of peptidyl-threonine phosphorylation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000022709', '10090.ENSMUSP00000107232', '10090.ENSMUSP00000072732', '10090.ENSMUSP00000006286', '10090.ENSMUSP00000071654', '10090.ENSMUSP00000045409', '10090.ENSMUSP00000047678', '10090.ENSMUSP00000026999']",0.0014929237925814826,0.018363342527579866
GO:0060412,Ventricular septum morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018748', '10090.ENSMUSP00000038405', '10090.ENSMUSP00000054424', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000013633', '10090.ENSMUSP00000088264', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000026999']",0.0014929237925814826,0.018363342527579866
GO:0030900,Forebrain development,Biological Process (Gene Ontology),"['10090.ENSMUSP00000018748', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000079752', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000114705', '10090.ENSMUSP00000124846', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000085192', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000081041', '10090.ENSMUSP00000119242', '10090.ENSMUSP00000023099', '10090.ENSMUSP00000029175', '10090.ENSMUSP00000109794', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000006828', '10090.ENSMUSP00000041732', '10090.ENSMUSP00000047697', '10090.ENSMUSP00000014174', '10090.ENSMUSP00000112410', '10090.ENSMUSP00000086716', '10090.ENSMUSP00000116313', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000086724', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000072428', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000124052', '10090.ENSMUSP00000021091', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000122354', '10090.ENSMUSP00000139698', '10090.ENSMUSP00000029172', '10090.ENSMUSP00000070993', '10090.ENSMUSP00000030917', '10090.ENSMUSP00000039709']",0.0014741645219898604,0.01816958515884494
path:mmu04550,Signaling pathways regulating pluripotency of stem cells,KEGG,"['10090.ENSMUSP00000018748', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000051331', '10090.ENSMUSP00000004990', '10090.ENSMUSP00000000127', '10090.ENSMUSP00000108313', '10090.ENSMUSP00000049852', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000056774', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000039660', '10090.ENSMUSP00000051619', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000019362', '10090.ENSMUSP00000081041']",0.0014674675251869775,0.018096270450902677
GO:0071774,Response to fibroblast growth factor,Biological Process (Gene Ontology),"['10090.ENSMUSP00000034014', '10090.ENSMUSP00000020171', '10090.ENSMUSP00000072773', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000107447', '10090.ENSMUSP00000013633', '10090.ENSMUSP00000000187', '10090.ENSMUSP00000022945', '10090.ENSMUSP00000056752', '10090.ENSMUSP00000009550', '10090.ENSMUSP00000081041']",0.001461513843316673,0.018032051859603875
GO:0032088,Negative regulation of nf-kappab transcription factor activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000105473', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000036316', '10090.ENSMUSP00000100059', '10090.ENSMUSP00000107795', '10090.ENSMUSP00000079548', '10090.ENSMUSP00000028610', '10090.ENSMUSP00000140536', '10090.ENSMUSP00000084400', '10090.ENSMUSP00000026217', '10090.ENSMUSP00000020668']",0.001461513843316673,0.018032051859603875
GO:0003725,Double-stranded rna binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000001620', '10090.ENSMUSP00000042342', '10090.ENSMUSP00000097721', '10090.ENSMUSP00000047571', '10090.ENSMUSP00000029336', '10090.ENSMUSP00000038135', '10090.ENSMUSP00000031061', '10090.ENSMUSP00000028062', '10090.ENSMUSP00000000804', '10090.ENSMUSP00000127034', '10090.ENSMUSP00000023813']",0.001461513843316673,0.018032051859603875
GO:0031397,Negative regulation of protein ubiquitination,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099835', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000023918', '10090.ENSMUSP00000080854', '10090.ENSMUSP00000066620', '10090.ENSMUSP00000100059', '10090.ENSMUSP00000005041', '10090.ENSMUSP00000027421', '10090.ENSMUSP00000045409', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000026999']",0.001461513843316673,0.018032051859603875
GO:0007369,Gastrulation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097089', '10090.ENSMUSP00000119600', '10090.ENSMUSP00000054499', '10090.ENSMUSP00000049355', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000122192', '10090.ENSMUSP00000104436', '10090.ENSMUSP00000131454', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000116313', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000122354', '10090.ENSMUSP00000056500', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000101951', '10090.ENSMUSP00000019362', '10090.ENSMUSP00000000127']",0.0014551363257097989,0.017990099740361042
GO:0010921,Regulation of phosphatase activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000020238', '10090.ENSMUSP00000088047', '10090.ENSMUSP00000066736', '10090.ENSMUSP00000035642', '10090.ENSMUSP00000020904', '10090.ENSMUSP00000032568', '10090.ENSMUSP00000046837', '10090.ENSMUSP00000105709', '10090.ENSMUSP00000080854', '10090.ENSMUSP00000034560', '10090.ENSMUSP00000070726', '10090.ENSMUSP00000112072', '10090.ENSMUSP00000097901', '10090.ENSMUSP00000027049', '10090.ENSMUSP00000057062', '10090.ENSMUSP00000041732', '10090.ENSMUSP00000063001', '10090.ENSMUSP00000069257']",0.0014551363257097989,0.017990099740361042
GO:1904705,Regulation of vascular associated smooth muscle cell proliferation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000109337', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000001384', '10090.ENSMUSP00000027377', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000134178', '10090.ENSMUSP00000001455', '10090.ENSMUSP00000073975', '10090.ENSMUSP00000013807']",0.0014477983417054527,0.017917709123922577
GO:0048662,Negative regulation of smooth muscle cell proliferation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000109337', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000001384', '10090.ENSMUSP00000027377', '10090.ENSMUSP00000056774', '10090.ENSMUSP00000066737', '10090.ENSMUSP00000111272', '10090.ENSMUSP00000073975', '10090.ENSMUSP00000013807']",0.0014477983417054527,0.017917709123922577
GO:0045309,Protein phosphorylated amino acid binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000034740', '10090.ENSMUSP00000044472', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000056774', '10090.ENSMUSP00000018470', '10090.ENSMUSP00000070993', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000051619', '10090.ENSMUSP00000063795']",0.0014477983417054527,0.017917709123922577
GO:0021761,Limbic system development,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017920', '10090.ENSMUSP00000119242', '10090.ENSMUSP00000018748', '10090.ENSMUSP00000124052', '10090.ENSMUSP00000021091', '10090.ENSMUSP00000109794', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000086716', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000139698', '10090.ENSMUSP00000070993', '10090.ENSMUSP00000041732', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000081041']",0.0014395514733767268,0.01784305595462333
GO:0050866,Negative regulation of cell activation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000104548', '10090.ENSMUSP00000055797', '10090.ENSMUSP00000025137', '10090.ENSMUSP00000097721', '10090.ENSMUSP00000039041', '10090.ENSMUSP00000040755', '10090.ENSMUSP00000075463', '10090.ENSMUSP00000020668', '10090.ENSMUSP00000026999', '10090.ENSMUSP00000069011', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000056500', '10090.ENSMUSP00000046340', '10090.ENSMUSP00000029677', '10090.ENSMUSP00000033617', '10090.ENSMUSP00000035484', '10090.ENSMUSP00000031055', '10090.ENSMUSP00000035737', '10090.ENSMUSP00000069505', '10090.ENSMUSP00000101129', '10090.ENSMUSP00000087047']",0.001411510237993705,0.017504465085842916
GO:0048705,Skeletal system morphogenesis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000020171', '10090.ENSMUSP00000007130', '10090.ENSMUSP00000048057', '10090.ENSMUSP00000061877', '10090.ENSMUSP00000099428', '10090.ENSMUSP00000104511', '10090.ENSMUSP00000000187', '10090.ENSMUSP00000051331', '10090.ENSMUSP00000049296', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000025081', '10090.ENSMUSP00000001455', '10090.ENSMUSP00000085260', '10090.ENSMUSP00000014174', '10090.ENSMUSP00000122192', '10090.ENSMUSP00000038405', '10090.ENSMUSP00000126390', '10090.ENSMUSP00000113147', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000116313', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000064555', '10090.ENSMUSP00000004990', '10090.ENSMUSP00000056752', '10090.ENSMUSP00000030917']",0.0014098218306943734,0.01749250187262988
GO:0003755,Peptidyl-prolyl cis-trans isomerase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000046837', '10090.ENSMUSP00000023455', '10090.ENSMUSP00000029382', '10090.ENSMUSP00000035112', '10090.ENSMUSP00000032508', '10090.ENSMUSP00000066839', '10090.ENSMUSP00000117987']",0.001401796086557528,0.01740185485983331
MMU-3371556,Cellular response to heat stress,Reactome Pathways,"['10090.ENSMUSP00000037007', '10090.ENSMUSP00000025217', '10090.ENSMUSP00000099952', '10090.ENSMUSP00000071720', '10090.ENSMUSP00000048101', '10090.ENSMUSP00000030164', '10090.ENSMUSP00000070993', '10090.ENSMUSP00000032508', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000042457', '10090.ENSMUSP00000051619', '10090.ENSMUSP00000029013']",0.0013854096647795465,0.017207272146825096
GO:0050806,Positive regulation of synaptic transmission,Biological Process (Gene Ontology),"['10090.ENSMUSP00000030536', '10090.ENSMUSP00000099835', '10090.ENSMUSP00000055797', '10090.ENSMUSP00000114705', '10090.ENSMUSP00000021273', '10090.ENSMUSP00000114123', '10090.ENSMUSP00000111501', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000102164', '10090.ENSMUSP00000000122', '10090.ENSMUSP00000059313', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000083375', '10090.ENSMUSP00000133024', '10090.ENSMUSP00000005493', '10090.ENSMUSP00000095597', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000127973', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000124052']",0.0013839616218699797,0.01719812462755651
GO:0071560,Cellular response to transforming growth factor beta stimulus,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029175', '10090.ENSMUSP00000072773', '10090.ENSMUSP00000038405', '10090.ENSMUSP00000020500', '10090.ENSMUSP00000086716', '10090.ENSMUSP00000085192', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000068529', '10090.ENSMUSP00000025393', '10090.ENSMUSP00000104890', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000042875', '10090.ENSMUSP00000017920', '10090.ENSMUSP00000124863', '10090.ENSMUSP00000037536', '10090.ENSMUSP00000026999']",0.001367676504275077,0.017004496454901548
GO:0010469,Regulation of signaling receptor activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000036203', '10090.ENSMUSP00000029175', '10090.ENSMUSP00000023509', '10090.ENSMUSP00000124611', '10090.ENSMUSP00000124052', '10090.ENSMUSP00000134169', '10090.ENSMUSP00000029331', '10090.ENSMUSP00000030536', '10090.ENSMUSP00000061427', '10090.ENSMUSP00000020920', '10090.ENSMUSP00000047518', '10090.ENSMUSP00000030986', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000047888', '10090.ENSMUSP00000111501', '10090.ENSMUSP00000072428', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000013807']",0.0013659059086267313,0.016991222754250176
GO:0048027,mRNA 5-UTR binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000136673', '10090.ENSMUSP00000029336', '10090.ENSMUSP00000100038', '10090.ENSMUSP00000000804', '10090.ENSMUSP00000080854', '10090.ENSMUSP00000063744']",0.0013522789526687442,0.016830371928941063
MMU-210991,Basigin interactions,Reactome Pathways,"['10090.ENSMUSP00000099935', '10090.ENSMUSP00000023455', '10090.ENSMUSP00000070751', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000117987']",0.0013522789526687442,0.016830371928941063
GO:0000062,fatty-acyl-CoA binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000030432', '10090.ENSMUSP00000043826', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000114705', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000027153']",0.0013522789526687442,0.016830371928941063
GO:0044309,Neuron spine,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000001620', '10090.ENSMUSP00000034740', '10090.ENSMUSP00000039440', '10090.ENSMUSP00000039109', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000019577', '10090.ENSMUSP00000111501', '10090.ENSMUSP00000013807', '10090.ENSMUSP00000054233', '10090.ENSMUSP00000101858', '10090.ENSMUSP00000095866', '10090.ENSMUSP00000000122', '10090.ENSMUSP00000041732', '10090.ENSMUSP00000005493', '10090.ENSMUSP00000070445', '10090.ENSMUSP00000099587', '10090.ENSMUSP00000107699', '10090.ENSMUSP00000069505', '10090.ENSMUSP00000099952', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000111272', '10090.ENSMUSP00000037255']",0.0013520998552907938,0.016830371928941063
GO:0034976,Response to endoplasmic reticulum stress,Biological Process (Gene Ontology),"['10090.ENSMUSP00000020238', '10090.ENSMUSP00000005067', '10090.ENSMUSP00000056888', '10090.ENSMUSP00000056774', '10090.ENSMUSP00000000804', '10090.ENSMUSP00000030164', '10090.ENSMUSP00000057062', '10090.ENSMUSP00000026122', '10090.ENSMUSP00000114843', '10090.ENSMUSP00000124201', '10090.ENSMUSP00000049228', '10090.ENSMUSP00000054852', '10090.ENSMUSP00000113800', '10090.ENSMUSP00000068594', '10090.ENSMUSP00000102711', '10090.ENSMUSP00000103286', '10090.ENSMUSP00000003912', '10090.ENSMUSP00000026267', '10090.ENSMUSP00000100059', '10090.ENSMUSP00000047678', '10090.ENSMUSP00000099953', '10090.ENSMUSP00000111241']",0.0013520998552907938,0.016830371928941063
GO:0015318,Inorganic molecular entity transmembrane transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000036916', '10090.ENSMUSP00000018710', '10090.ENSMUSP00000038801', '10090.ENSMUSP00000025951', '10090.ENSMUSP00000099771', '10090.ENSMUSP00000101006', '10090.ENSMUSP00000028549', '10090.ENSMUSP00000099585', '10090.ENSMUSP00000106874', '10090.ENSMUSP00000035257', '10090.ENSMUSP00000055797', '10090.ENSMUSP00000104511', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000055091', '10090.ENSMUSP00000022293', '10090.ENSMUSP00000111501', '10090.ENSMUSP00000023835', '10090.ENSMUSP00000119242', '10090.ENSMUSP00000023099', '10090.ENSMUSP00000099513', '10090.ENSMUSP00000040859', '10090.ENSMUSP00000054233', '10090.ENSMUSP00000003622', '10090.ENSMUSP00000102164', '10090.ENSMUSP00000049296', '10090.ENSMUSP00000033752', '10090.ENSMUSP00000084464', '10090.ENSMUSP00000072709', '10090.ENSMUSP00000021750', '10090.ENSMUSP00000005493', '10090.ENSMUSP00000014750', '10090.ENSMUSP00000026495', '10090.ENSMUSP00000015256', '10090.ENSMUSP00000107063', '10090.ENSMUSP00000026459', '10090.ENSMUSP00000113147', '10090.ENSMUSP00000108413', '10090.ENSMUSP00000057595', '10090.ENSMUSP00000075987', '10090.ENSMUSP00000104136', '10090.ENSMUSP00000011152', '10090.ENSMUSP00000049228', '10090.ENSMUSP00000037443', '10090.ENSMUSP00000047682', '10090.ENSMUSP00000034267', '10090.ENSMUSP00000031037', '10090.ENSMUSP00000036991', '10090.ENSMUSP00000030814', '10090.ENSMUSP00000111023', '10090.ENSMUSP00000107699', '10090.ENSMUSP00000119447', '10090.ENSMUSP00000044660', '10090.ENSMUSP00000031423', '10090.ENSMUSP00000077139', '10090.ENSMUSP00000021065', '10090.ENSMUSP00000018914']",0.0013446927508778536,0.016779155285863562
GO:0009986,Cell surface,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000036916', '10090.ENSMUSP00000018710', '10090.ENSMUSP00000099771', '10090.ENSMUSP00000024044', '10090.ENSMUSP00000099585', '10090.ENSMUSP00000079752', '10090.ENSMUSP00000010044', '10090.ENSMUSP00000087457', '10090.ENSMUSP00000029297', '10090.ENSMUSP00000111501', '10090.ENSMUSP00000097721', '10090.ENSMUSP00000099935', '10090.ENSMUSP00000040859', '10090.ENSMUSP00000039041', '10090.ENSMUSP00000054233', '10090.ENSMUSP00000049296', '10090.ENSMUSP00000120115', '10090.ENSMUSP00000017610', '10090.ENSMUSP00000000122', '10090.ENSMUSP00000030986', '10090.ENSMUSP00000015712', '10090.ENSMUSP00000033958', '10090.ENSMUSP00000030187', '10090.ENSMUSP00000026122', '10090.ENSMUSP00000025224', '10090.ENSMUSP00000029676', '10090.ENSMUSP00000075463', '10090.ENSMUSP00000072709', '10090.ENSMUSP00000020668', '10090.ENSMUSP00000005493', '10090.ENSMUSP00000026495', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000026459', '10090.ENSMUSP00000051092', '10090.ENSMUSP00000108413', '10090.ENSMUSP00000047518', '10090.ENSMUSP00000049228', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000032180', '10090.ENSMUSP00000127024', '10090.ENSMUSP00000004728', '10090.ENSMUSP00000077873', '10090.ENSMUSP00000096877', '10090.ENSMUSP00000070847', '10090.ENSMUSP00000036991', '10090.ENSMUSP00000030010', '10090.ENSMUSP00000003912', '10090.ENSMUSP00000077878', '10090.ENSMUSP00000021940', '10090.ENSMUSP00000086795', '10090.ENSMUSP00000123924', '10090.ENSMUSP00000034650', '10090.ENSMUSP00000044004', '10090.ENSMUSP00000029795', '10090.ENSMUSP00000033053', '10090.ENSMUSP00000049852', '10090.ENSMUSP00000101768', '10090.ENSMUSP00000005352', '10090.ENSMUSP00000024916', '10090.ENSMUSP00000099394', '10090.ENSMUSP00000069457', '10090.ENSMUSP00000096712', '10090.ENSMUSP00000015800', '10090.ENSMUSP00000047571', '10090.ENSMUSP00000029717', '10090.ENSMUSP00000087047']",0.001343965065271461,0.016778737410956205
GO:0005539,Glycosaminoglycan binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000054499', '10090.ENSMUSP00000020171', '10090.ENSMUSP00000104511', '10090.ENSMUSP00000081041', '10090.ENSMUSP00000109794', '10090.ENSMUSP00000030986', '10090.ENSMUSP00000015712', '10090.ENSMUSP00000040755', '10090.ENSMUSP00000025914', '10090.ENSMUSP00000006828', '10090.ENSMUSP00000054168', '10090.ENSMUSP00000133302', '10090.ENSMUSP00000115883', '10090.ENSMUSP00000013633', '10090.ENSMUSP00000072428', '10090.ENSMUSP00000072773', '10090.ENSMUSP00000123924', '10090.ENSMUSP00000064048', '10090.ENSMUSP00000035737', '10090.ENSMUSP00000048803', '10090.ENSMUSP00000034064']",0.0013352944777878005,0.01667910466570085
