ENSEMBL,Si_Nippo_vs_Naive,Col_DSS_vs_Naive,Col_Th17_vs_Naive,DRG_Nippo_vs_Naive,DRG_DSS_vs_Naive,DRG_Th17_vs_Naive,SMG_Nippo_vs_Naive,SMG_DSS_vs_Naive,SMG_Th17_vs_Naive,VG_Nippo_vs_Naive,VG_DSS_vs_Naive,VG_Th17_vs_Naive,Si_Nippo_vs_Naive_padj,Col_DSS_vs_Naive_padj,Col_Th17_vs_Naive_padj,DRG_Nippo_vs_Naive_padj,DRG_DSS_vs_Naive_padj,DRG_Th17_vs_Naive_padj,SMG_Nippo_vs_Naive_padj,SMG_DSS_vs_Naive_padj,SMG_Th17_vs_Naive_padj,VG_Nippo_vs_Naive_padj,VG_DSS_vs_Naive_padj,VG_Th17_vs_Naive_padj,mean_count_Si,mean_count_Col,mean_count_DRG,mean_count_SMG,mean_count_VG,SYMBOL,annot,,,
ENSMUSG00000102002,0.429906914853696,0.549262469837595,1.00559552192654,1.42237376829708,0.0295605419694946,0.395931086022531,2.69335187114505,2.1052302981995,2.77622211406925,0.483972972609831,0.736086492953591,0.0354089862547459,0.510783407175276,0.286543992680374,0.0709706111092206,0.0472730825461634,1,0.309515752230192,3.30278987445077E-05,0.000857504941949127,4.90944334965017E-06,0.216042069002876,0.167630614754121,0.804243036980244,12.362876627963,26.1306245213189,8.27395690761622,18.0870525202927,7.64009480881055,Scgb2b6,NA,,,
ENSMUSG00000102013,1.27986029678832,1.42514936996916,1.61089349587021,1.7679223045408,0.0949816443507426,1.19056885524659,1.42143075857721,1.51190444477434,1.27946135133978,0.721755008529394,1.48729789643765,-0.0320484114619092,3.47654093758549E-05,0.0013730509755146,0.00125280701799026,0.0012788408635828,0.724088413734615,0.031158957279558,0.00100916692822376,9.12718227254786E-05,0.00111183276332741,0.118667075340195,0.0222155166935186,0.814659127360032,458.315416053015,872.536067860262,203.538395018975,908.868316944904,299.954728010916,E330023G01Rik,NA,,,
ENSMUSG00000102017,1.0354227126457,1.27020750773008,1.45826074755351,2.23506817303534,0.180458037073816,1.68671921059157,1.60412113777585,2.51369514730734,2.13444621817304,0.487319502931736,1.04162225918253,0.0563626193692776,0.0366898155055344,0.00363480705334278,0.00271992993492385,0.00038468808273998,1,0.0150817844115878,0.00208826216273304,3.79792329550585E-07,2.30772765274824E-05,0.247508717146152,0.110838134880236,0.694247517194392,39.012956582774,106.484169913398,29.3507602139698,117.85874568438,27.5369068678882,ENSMUSG00000102017,NA,,,
ENSMUSG00000102046,1.1326714331617,1.27378437391789,1.21941107006735,1.89747551431071,0.0572052940747828,1.1308686344436,1.06931699549888,1.59946175133601,1.4044468970281,0.647149057593961,1.38911859357944,-0.0114129899722199,0.00045173620746927,0.00427947542572911,0.0151825611756649,0.00225031538432614,0.811973318701888,0.0465066139428864,0.0119341372436226,8.73620727137452E-05,0.000693347311332651,0.109123837184243,0.015042850930819,0.943480424525224,837.966039823574,1427.07784373023,455.661434212355,1693.63120182226,523.019416182286,2810404M03Rik,NA,,,
ENSMUSG00000102069,1.31281444862761,1.30295492014079,1.39644623642758,2.03638486123718,0.142231195919358,1.27367164948236,1.08547450808458,1.46103186191872,1.26418168944134,0.790266482520409,1.28198698376248,-0.0041615813277214,6.62986347076329E-05,0.00224328735389437,0.00339923476668642,0.000261042388813033,0.574257229859267,0.0260801085706444,0.011289566460793,0.000353792926564241,0.00211763016041052,0.0895451859571257,0.0270848027870674,0.984241522182775,778.453412910066,1433.55128991958,385.575797944146,1481.7025473385,508.676876680702,1700012I11Rik,NA,,,
ENSMUSG00000102074,1.63151404712341,1.29588722654353,1.02060881761072,2.15618137421708,0.0332794351991181,1.60855039070426,1.40940489692004,1.67576884404342,1.77258950282537,0.259811091927195,0.670928159211958,-0.0175799450542617,1.36664787649645E-06,0.00554520545703422,0.0543271205909917,0.000936402067040183,1,0.0200629157411349,0.00588828767406462,0.000702707565402548,0.000349755144029441,0.371148574499566,0.18103482113683,0.904187435833313,109.813242350873,166.249672977511,48.0384747623771,187.89314286157,51.2313322427877,ENSMUSG00000102074,NA,,,
ENSMUSG00000102085,1.34596432203127,1.18463223988986,1.22968816534918,1.41690630678617,0.240019851443445,0.845301615438922,1.15256415166072,1.53345325281474,1.31220599055857,1.0642286284234,1.52313804858042,0.000369748841876364,7.4045442527804E-05,0.00988732528997417,0.0181143116067171,0.00142170321314054,0.360757018416421,0.0417354896860167,0.00863054226017578,0.000239996362871218,0.00176397690611105,0.0409254052920854,0.00784237814663189,0.999089557298887,380.106325176132,716.552738291569,308.889785630361,783.06767339284,265.120634487335,ENSMUSG00000102085,NA,,,
ENSMUSG00000102088,1.54921480675861,1.43454938061867,-3.52545087597796,2.28911791696422,0.111137998553495,-1.99647364436591,1.28128326668648,2.3450997627474,-0.709587525811488,1.49423124189913,2.04614566567174,-0.0175513890701628,9.59299456874767E-05,0.00110770994905435,2.57693060109284E-11,0.000189573784332273,1,0.0088239692299279,0.0400275581564859,0.00143094462520365,0.275858874353281,0.0471152356298984,0.015188535268266,0.905471162562668,83.4521527512271,117.067497646801,33.4045916443289,119.058927315695,38.4481286090707,Gm21064,NA,,,
ENSMUSG00000102095,1.45449018111743,1.75743137128105,1.66456596716571,0.859587234766393,0.0570139306566001,0.434758089696848,0.563379202088242,0.257647259674722,0.595228323377458,0.995100287882699,2.02232457336874,0.0724953564039799,0.00272053807575599,9.26627313672336E-05,0.000819138442649085,0.215597101751422,1,0.270487991169066,0.292510686691126,0.686439777682423,0.280848910946682,0.0965019961408615,0.0120028704706193,0.616780319079222,30.2507544122281,52.6890463471084,19.1327176594543,63.9063187408893,18.0096744847951,ENSMUSG00000102095,NA,,,
ENSMUSG00000102106,0.907653737996513,1.2314251210082,1.392050930298,1.28122436761031,0.00674197503461926,0.459121664526119,1.04819949126762,1.49711428099815,1.14295673685124,0.768609599934341,1.27716421331068,0.0183936455207706,0.000856694860493956,0.000494750257907811,0.000305529919280083,0.000868375127262891,0.984327647881463,0.121233096875608,0.00432429570453987,9.91818483396752E-06,0.00099137691332809,0.0513135704509941,0.00688223207251707,0.906540500409641,328.956453646248,568.620397564707,215.943620952041,643.806586119326,328.392085409391,2310043O21Rik,NA,,,
ENSMUSG00000102124,1.19624670732901,1.36514671011737,1.56403573667316,1.21154309040682,0.0990166640801967,0.815116205850535,1.00833142709366,1.54771424842348,1.43350221617657,0.130329080521277,0.491062863482298,0.0702927287917411,0.00147458281970132,0.00195194130426916,0.00149415552902013,0.00863921919943535,0.740069854129752,0.050561208737176,0.0141703072448369,8.42986512585049E-05,0.000405728527463362,0.485168279223247,0.176618404882673,0.610445875682172,129.772283184923,234.230040184794,93.7341188189028,291.382426647148,129.905806661257,ENSMUSG00000102124,NA,,,
ENSMUSG00000102185,1.08042600035361,0.783676548207249,0.73908792431521,1.68726996868845,0.0699494351014111,0.916455061652243,1.60398340345468,1.85157504777896,1.38934623558917,1.5017576438738,1.96815769311616,-0.014542226173576,0.00650327122368602,0.0576719061684262,0.108473684687347,0.00834506292572441,1,0.0777284596141074,0.00117509551219386,4.45607372550837E-05,0.00202337450791227,0.0309477341248659,0.0067986023381406,0.923490303458758,80.9279655523028,178.02190984805,37.9966341412977,186.170926088517,50.1071570425789,5033404E19Rik,NA,,,
ENSMUSG00000102189,-0.379453257094846,1.42828626081213,0.299628698556952,3.22097751735727,0.162075830308714,0.459989759630026,1.22593402826693,4.61539507036337,1.6167308022493,-0.61793936678684,-0.0679052160957237,-0.0911701340032859,0.485129319280096,0.00272857648972137,0.598724199815514,1.08847703716821E-06,0.434092058969743,0.235804669929259,0.0175314232123725,3.98699776910854E-18,0.00134682482680226,0.15565545016054,0.807415094900262,0.534029787159941,79.8364513012623,136.133798639446,118.579668588033,1105.7225962736,129.625417131772,ENSMUSG00000102189,NA,,,
ENSMUSG00000102203,1.1285214989253,1.09737997231086,1.05048231704879,1.64539340216274,0.111661759802873,1.02856751824649,0.961411353976949,1.65763753714334,1.47478510044302,0.507861614227152,1.27433292967475,0.0474229111789578,0.000276952401334048,0.00896370405296316,0.0254283934752276,0.0021898645280196,0.677832655454604,0.042387780799519,0.012898267124948,7.31770998108613E-06,0.000137600002602145,0.15931278761217,0.0272901292972975,0.724576811380854,250.724543325138,370.653016099734,122.06865453823,452.591817586147,157.603465590114,4930412E21Rik,NA,,,
ENSMUSG00000102252,1.16704466270418,1.17202794962574,1.08343758381391,-1.21088700271464,-0.281987939156244,-0.354524744104891,-1.19412041438417,-1.46418648446099,-1.22172514142501,-0.0397250939289315,0.022897714581602,0.0492003283824192,6.96663171152967E-07,0.00229843579706648,0.0107316567947337,8.54507763028903E-05,0.288078553682299,0.143799544375707,0.00463681273183711,0.000185398946213368,0.00200435556005062,0.798122710769276,0.906269374062854,0.728807432519034,556.795577849279,896.800691799296,1293.60528358254,2217.07786506483,2024.74717609391,Snrpn,NA,,,
ENSMUSG00000102256,0.669329424752992,1.27146969478867,1.51858241898389,1.98738999688256,0.0535465549268596,0.716916917928363,1.30268903645776,1.80587228564569,1.56720406987505,1.11050727510855,1.49375506148602,0.0235324230897796,0.134025170675528,0.00677748063039821,0.00422952392376444,0.00122393406993937,1,0.116374888401965,0.00571770657363401,6.07403258249973E-05,0.000560938969755533,0.08300241203741,0.0431499904282763,0.86642645286241,71.3090674434168,118.412121906881,23.4572890314594,127.52461282461,43.0665826775515,ENSMUSG00000102256,NA,,,
ENSMUSG00000102286,1.26273372432845,1.17837732728505,1.28941100969348,1.79245501219517,0.0911863736509891,0.968361589723862,1.02993326069099,1.4862956094439,1.43658404339205,0.762926101618099,1.41794988697741,0.0177887009582602,1.82107510079217E-05,0.0041885015705018,0.0050200124956934,0.000429780773937397,0.748993372513346,0.0417861467114412,0.00750808812704595,3.93919278521922E-05,0.000153611136524363,0.0865619606549433,0.0142660296346508,0.906421697210609,568.902360608746,993.216115375238,360.818999517201,1179.76519078637,394.3836855258,ENSMUSG00000102286,NA,,,
ENSMUSG00000102303,1.48122521247871,1.438560287918,1.8111292117644,1.88294599016019,0.0516743072953356,0.483461168677492,1.49156924443357,2.2420616955352,1.68890423109038,1.24631646774858,1.50417498622459,0.0225241636909218,0.00712715869075089,0.00122446846189171,0.000190424330454125,0.00818769652566225,1,0.241309627400516,0.00399461809634834,7.33509481644778E-06,0.000634653011391487,0.0698120917404742,0.0465995449545811,0.873280561264772,24.7477645510131,54.4950360655843,20.6523664538969,71.8130415294079,20.7803087321764,ENSMUSG00000102303,NA,,,
ENSMUSG00000102332,1.81074053518632,1.49024805050689,1.559800620059,2.35670712913945,0.133625008287325,1.20158353005612,1.10426636157502,0.894614649386835,1.32036495038196,0.40219206920532,0.428821025320007,-0.00364661632257756,6.28783608338796E-05,0.000303128707278373,0.00052253577318006,0.000736207389866729,1,0.0476051211720858,0.0237331956488985,0.0765188045033449,0.00578992489526609,0.276939382074827,0.316650503942424,0.986564612615916,39.4463435254562,70.8015309677031,25.0435460525373,73.3894256104865,19.3666524084172,ENSMUSG00000102332,NA,,,
ENSMUSG00000102337,0.995345096373854,1.44757525530203,1.39234449679832,2.71471174929426,0.128113217488811,1.39484492283064,1.45616210544634,3.52887949469307,2.46895057797154,-0.0905847425107966,0.0225926941488072,-0.00141140468434467,0.133637369291267,0.00985083755146286,0.0325880530534799,0.000248395366479785,1,0.0327938929144788,0.00848530643327763,4.00002715695128E-10,9.05239552435807E-06,0.70029461412227,0.952274909384247,0.995602863599725,5.65485543344884,26.6525407480257,20.2900295377507,64.4381167854457,14.6166210087812,ENSMUSG00000102337,NA,,,
ENSMUSG00000102338,-0.54217669901071,0.825084095047639,-3.84742586349038,0.340572838484999,-0.0144158961999493,-0.287114742711244,1.39444897133061,1.55311946471152,-0.512362668737612,0.126185184197095,0.192600463069135,-0.0240178137837086,0.440797582624341,0.19824041040135,7.02741807423176E-05,1,1,1,0.0268070536557873,0.0396014477403637,0.420308921106642,0.652669860773871,0.649344197663309,0.871585968758714,7.49712560246111,8.04763805888157,1.3086859495139,9.9537693866963,4.20711580625476,ENSMUSG00000102338,NA,,,
ENSMUSG00000102343,1.33524560913869,1.1401608987867,1.22019950659433,2.0517122269495,0.113677219220654,1.24143109190382,1.29907426945522,1.7854414930011,1.55606920861977,0.442664790751941,1.2553858143214,0.000488966173172852,9.78137507731746E-05,0.0111843362711015,0.0162699369119167,0.000637726598542874,0.638329417829805,0.0340800321741232,0.00621486840944644,8.42311794765275E-05,0.000638258703178029,0.229396295634709,0.0530865136200736,0.998511272314142,378.770648036046,714.298020559149,215.783688256849,794.709884622149,229.040466137441,ENSMUSG00000102343,NA,,,
ENSMUSG00000102379,1.45966466559284,1.42744522812432,1.47487599584467,2.16908049356776,0.153975620875093,1.15944291253514,1.16775935523106,1.73792970379398,1.55296371063132,1.14647276365265,1.55741913755632,-0.00328326199842707,4.21927756726487E-06,0.00115360070618338,0.00261990507041339,0.000381851682147984,0.491343088061793,0.0414815947400173,0.0103114254276854,7.55864469220638E-05,0.000476339582019642,0.0622967370656522,0.0247331945410902,0.988438932881351,217.179512129147,328.397977474408,96.8143288987644,438.884681138472,102.542693110176,ENSMUSG00000102379,NA,,,
ENSMUSG00000102389,1.08166920083303,1.78144863981184,2.16659786028267,1.57516358849672,0.0475998015760628,0.505073691080223,1.8400813301225,2.03249703884446,1.62129183277011,0.0651457088591268,0.176402169001937,-0.0248338349136953,0.0266596842059914,0.000282720453083647,5.33485464176519E-05,0.0286397878100593,1,0.227055486135341,0.000836679982563091,7.71288514708941E-05,0.00134990643521671,0.79356079679598,0.644706325362079,0.862146231524573,18.1282762472544,33.1660158060252,10.1939716093579,40.2606189976119,14.7326705224248,ENSMUSG00000102389,NA,,,
ENSMUSG00000102422,-0.928265976987781,-1.41981166804666,-1.75075279294148,-2.12964086026073,-0.282088766575777,-0.562734681318079,0.452910715863033,0.767679863199025,1.00995001495964,-0.0834386345656171,-0.222199509809742,-0.0307696023192701,0.0229964534473549,1,1,3.7513188978393E-06,0.266030326313224,0.103959217650533,0.379359131347355,0.153404558475506,0.0439722387327204,0.603680291286996,0.354871432216192,0.827669074575241,109.490244781847,277.206896235626,980.859376169872,80.2368835313195,5383.52003509913,Iqschfp,NA,,,
ENSMUSG00000102431,1.23487619017824,1.41008468949921,1.65516504885726,1.90760076373723,0.0672266328884887,1.30459836882297,1.474959761852,1.83930541777338,1.63457797031362,1.59926432775824,2.18665491154579,0.114519098959004,3.56603966386968E-05,0.00142914527367504,0.000812565732145817,0.00146962579741432,0.787679601031005,0.0305482574856245,0.000396517740072366,5.94633750882E-07,2.71324901037077E-05,0.0129149266562993,0.000847540338499756,0.450676793022583,204.725955255329,374.475304953508,114.40063149619,400.104141962546,132.427866924756,ENSMUSG00000102431,NA,,,
ENSMUSG00000102450,1.49387783896104,1.38314068662724,1.48429001966782,1.98773314950137,0.0680338540909307,1.16749827645272,1.45780092522812,1.7621819915869,1.55459975493865,2.06810419220603,2.35448744082905,0.0505097013376475,6.9301998864526E-06,0.00146509779817906,0.00226874894260827,0.000733210904624316,0.790336761271207,0.0380632881060632,0.000568277386701133,2.75164810902968E-06,8.07740272171895E-05,0.00296802001287126,0.000678641857168796,0.709001789165783,566.892521518787,1015.55922729699,246.980814135807,1079.29684683512,330.819735149511,ENSMUSG00000102450,NA,,,
ENSMUSG00000102476,1.30300122502007,1.23806865282806,1.36413668970421,1.90067693301645,0.0452266178541014,1.09861752120565,1.18099739869778,1.58124653902779,1.31492479274105,1.6973610738767,2.07669199553945,0.0409915234041865,6.56012982595647E-06,0.00305856150421096,0.00351250959234341,0.0023519012820562,0.853594612514995,0.0501416179049504,0.00526361771667051,6.57014071167762E-05,0.00104880903326138,0.00946320573771985,0.00131831764573902,0.764583111238837,682.721731508575,1290.11016060099,343.262025672028,1361.83096768169,425.151987273814,ENSMUSG00000102476,NA,,,
ENSMUSG00000102483,1.32378766971194,1.26145636956135,1.39118000862212,1.9657912477617,0.0938020885434691,1.40684726424408,1.04377295771141,1.3015591378265,1.2452491959424,1.18308949176243,1.60727448282563,0.0189983247990877,9.12964668413336E-06,0.00296363282647932,0.00342677689141717,0.000439514959578107,0.725683928203519,0.0197268878029133,0.012898267124948,0.0011809465474164,0.00207508789653269,0.0366142921459165,0.00805905705003103,0.898029476411769,749.432269795475,1399.74835260369,395.536900101274,1413.8589206129,460.997876782103,Catspere1,NA,,,
ENSMUSG00000102530,0.326450976720345,1.27292843935733,1.26930699332065,1.64045088441691,0.162429574241826,0.66773461476594,0.824226530880169,1.72458557005346,0.992523509139605,0.128908547932343,0.576093164641994,-0.0193153751020266,0.45733643996201,0.0014652162626054,0.00378896865715881,0.00180577986530101,1,0.102768129591168,0.0555224095640662,5.23248920104218E-05,0.0203340788690538,0.553417282105234,0.205108620210813,0.891942443248163,62.4221177341954,107.166049076544,39.0996107026953,129.249929040534,53.8210706014505,ENSMUSG00000102530,NA,,,
ENSMUSG00000102563,0.377097681367211,1.36569082064755,1.51051610637074,-0.899341340877413,-0.102998443571761,-0.250369412750309,0.184371234898653,-0.165800292016886,-0.438222690331474,0.099622829995835,0.149592079062426,0.091538519084729,0.38713349899408,0.00011119619308124,6.45913645249805E-05,0.0150446686401277,0.744888921852091,0.328859649851021,0.680292167513724,0.733045108492979,0.318058747390817,0.507780308538367,0.387421508053949,0.52543132292308,67.0561314531038,101.125066067514,294.829843002519,223.96037512368,554.177898098455,ENSMUSG00000102563,NA,,,
ENSMUSG00000102679,1.54928759574637,1.11733017943105,1.00365276267951,1.79040402159527,0.0290827165084143,1.49485682736264,0.915438607788557,1.28166583823536,1.44661420569608,1.09788573922562,1.33509861015919,-0.0117219285802274,7.58051764259587E-07,0.00724907199423603,0.0308430025990077,0.00337410357156284,1,0.0221059259526101,0.0544602797459749,0.00774364279668031,0.00215324567839953,0.0772815160958623,0.0504062588582665,0.938058799283774,138.782902956104,255.429324416796,68.4135417354296,267.931584763411,59.2360231592077,ENSMUSG00000102679,NA,,,
ENSMUSG00000102682,1.58536286284755,1.51394255544888,1.71701251309564,1.67768751324556,0.0759365906725681,0.966858601671815,1.34988778435162,1.36315070903523,1.48725642459242,0.900370079156083,1.76129482255092,-0.0523760984851887,7.6793077413329E-06,0.00105687205700648,0.000928228028095471,0.011199984657903,1,0.0730084713091905,0.00372467990376462,0.00173718936879535,0.00071746928381148,0.0870987569069658,0.0103636915400198,0.698053841702743,130.577021934664,231.670868621398,60.8031401232733,230.010145217587,71.878744178293,ENSMUSG00000102682,NA,,,
ENSMUSG00000102692,1.0819160704399,0.644165237357389,0.684022637846967,0.876319747164925,-0.11119245889122,0.185196341785579,0.745497709458136,0.802388601708319,0.718665017318445,0.301507724149443,0.741388810798687,0.0336799476749684,7.96115602441457E-06,0.0133862042932247,0.015882114561028,0.103632271107372,0.680500907051962,0.535227276798867,0.011300193085713,0.0033161953253562,0.0103672138099692,0.245116220866669,0.084383936255534,0.809675528639287,1256.06050227123,2473.57798678031,714.812519081183,3097.74315161587,1538.00690414559,Dchs2,NA,,,
ENSMUSG00000102694,1.54475358696407,1.19124106240021,1.39798379322706,1.4176174304595,0.141511745847542,0.385531239911716,1.37401560989263,2.27012045173875,0.927239325931432,0.0262418240502026,0.225074384608414,-0.0258236814578442,0.0116302465139119,0.0296654737098774,0.0265795463739341,0.0451422618502249,1,0.317884007221374,0.0134333655526231,6.3299809281013E-05,0.0936468297452963,0.902835796102161,0.507594641785827,0.853515484888271,12.7838849680365,35.1974990287927,6.68949585758013,40.3184071148155,20.6586847050534,ENSMUSG00000102694,NA,,,
ENSMUSG00000102715,1.39055948129826,1.1153962442766,1.17891163893332,1.63030313550396,0.0426855182369235,0.834942813283662,1.06747335998444,1.34807781996933,1.21942595636528,0.453968727967468,1.44753976765749,0.0258633257598794,9.46055108998715E-06,0.00572072997264823,0.00880427688070773,0.00432362818647095,0.875578761079919,0.0772556846643424,0.0144333576586789,0.00133406212026082,0.00371418943710596,0.171947029285156,0.0137207364282789,0.857081961545872,389.279464834361,679.578829036175,228.191967311095,752.474597146361,355.819976137023,ENSMUSG00000102715,NA,,,
ENSMUSG00000102763,1.62484452916466,0.930524431380165,1.19384953941094,2.3343298592175,0.1433435791166,1.90563261128456,1.01220253434889,1.50496814633883,1.36867246236413,0.681825754749316,1.72444901824369,0.0081634976217115,1.72466546488795E-05,0.0355831188651132,0.0158876793660373,0.000171023909507523,1,0.00693752336699185,0.0319540998813541,0.00135474081320686,0.00318192757792608,0.157106683226918,0.023964181526556,0.958942631597897,94.6278410407393,167.181327432539,51.0724271481156,180.149024212988,49.4956244253727,ENSMUSG00000102763,NA,,,
ENSMUSG00000102789,1.02573079282661,1.25954926773583,1.22353541758054,-0.469653693048402,-0.343087494923286,-0.191613812168389,1.15456656868819,1.59241183374559,1.47289072689358,-0.0679714285451022,-0.172325728260205,-0.0316031862270354,0.000830202691735391,0.00254793815194802,0.0085608032690038,0.164798824365984,0.179933668002097,0.428724437865456,0.00556877036045397,4.48795665595567E-05,0.000261739947295963,0.681970118111959,0.475797840278171,0.821100883840058,1155.55986383938,1957.70403373853,25514.1786923702,2467.18634639621,11912.7992795813,ENSMUSG00000102789,NA,,,
ENSMUSG00000102805,1.02473489543843,1.13197857644268,1.25048663051013,1.04134974327287,0.0450935526041383,0.662276703299294,1.06074114805666,1.27122742690861,1.06833067366211,0.261296455308483,0.754688073964162,-0.0114579697295017,0.000285536579566894,0.00122687967899184,0.00114399327943263,0.00246567314849904,0.893875881908798,0.0383860847834671,0.00262864958090639,6.33466012928783E-05,0.00108500110501375,0.161083730269821,0.0130500908583698,0.946027055807104,4405.35007304083,8119.75813950487,3084.6501233682,8984.4682677417,5916.67359499221,Gm37240,NA,,,
ENSMUSG00000102817,1.10066702502377,0.985979822005788,1.17804031173155,1.44868513379105,0.0232526911466298,0.752140274190077,0.777877468188011,0.998302920451736,1.0030925956397,0.523903904046455,1.13740617900549,0.0533509044741659,1.97503230127133E-05,0.00309801833474013,0.00126076456291683,0.00318035539599398,0.94059094609382,0.0704528729647945,0.0214517170469213,0.00187891622072241,0.00231576921144063,0.108980013411002,0.0156591908040336,0.698967090231992,323.944650018831,618.142375532554,196.298069775548,677.055813517993,347.814636099125,Gm6185,NA,,,
ENSMUSG00000102886,1.3024929964286,1.12065628847824,1.15812590036067,1.48442808415331,-0.0250862282039176,0.68015221596636,0.495388464057462,1.02366599479277,0.887284212427719,0.596779551639659,1.46617880448012,0.0190141497925813,6.89696426725651E-05,0.00754638919537466,0.0137356132653052,0.00561170040637116,0.933465879649529,0.102653038251683,0.182155690962593,0.00449439911833311,0.0147977223938402,0.128407984447154,0.0141832090166976,0.897801896238321,445.090920943777,739.724916928533,232.04931686563,1085.58986629914,300.517925468087,Gm30667,NA,,,
ENSMUSG00000102897,1.43624337194921,1.1360375435154,1.41284761025989,1.60454854517344,0.0184057027869794,1.31933651153251,1.05445060686607,1.62927354828432,1.47587649653516,1.17205372922005,1.38956208910764,-0.0267339929310743,3.39928781701959E-05,0.00445965145161844,0.00143421205622588,0.0106179262375181,0.941221815044165,0.0330989542077434,0.0343817168440286,0.00119129174172731,0.00264700697771219,0.0333571560186715,0.0145148931494105,0.850633745929462,127.295647698613,242.179798300258,76.9570557282313,245.346860127498,95.729788478302,ENSMUSG00000102897,NA,,,
ENSMUSG00000102909,0.844543356610955,1.44787544288265,1.33451893942824,2.45055834880005,0.219146987494519,0.348517221250745,0.72217738803249,2.85843648061305,1.53509815865066,-0.0551779362010509,-0.0023438915611294,0.085631207133831,0.0877125781480102,0.00161484827508191,0.00889012429084639,0.000107123257715152,1,0.325257761799754,0.145057445533519,2.15111422013423E-08,0.00182550277180792,0.774222713047872,0.993913125678924,0.553447939487435,27.6005160652762,66.6311805455017,69.5774493939451,177.374976385753,61.8430177724596,ENSMUSG00000102909,NA,,,
ENSMUSG00000102962,1.91479784790847,1.98143720427519,2.54650002431246,1.17656414496764,0.0189869076099098,0.355700641830419,1.51933775462728,1.24625792004134,1.67141911663605,0.344382467516169,1.21941952558594,0.0340370566492691,0.00294203827970717,0.000192156160480482,1.47718140419083E-05,0.090281813873365,1,0.343896831919669,0.00677384955976918,0.0296767352544557,0.00187438458549177,0.340069665316482,0.0814937214357179,0.812888058560402,7.12121127048945,28.8727003942927,6.80453957552424,36.4338548504203,10.0917537560882,ENSMUSG00000102962,NA,,,
ENSMUSG00000102987,1.69364555637269,1.07434809995115,1.33153358087214,1.04650199693598,0.058713550092354,0.259246478129087,0.815927711621674,1.32914618800269,1.24553393557476,0.188785634380266,0.20791696481995,0.0161556978088258,1.01971240548276E-05,0.00845429750996531,0.00324091389335521,0.0683430214934148,1,0.416915257599007,0.0714084413769328,0.00331417139035874,0.00544440389008564,0.417038606596892,0.476119600460481,0.914265203540674,62.8930955982652,124.11756823149,33.9995134514301,129.767742812988,62.7503343337236,ENSMUSG00000102987,NA,,,
ENSMUSG00000102999,1.82085096824371,1.58528483134112,1.63940354227891,0.760642941304421,-0.00863898404213908,0.718388699858337,0.893965646254969,1.41205062948113,0.916557463964554,0.173740540981552,0.404249014066822,0.0142627060011808,4.80089437191297E-05,0.000584397135929323,0.00130883416208489,0.295805654467969,1,0.132990492912989,0.0922119696644612,0.0111111435057296,0.0888300428506873,0.524389684632723,0.34428653874676,0.926948451562564,38.7324518075278,55.6232945281987,9.71285389740891,53.2342746295732,19.8485516146748,ENSMUSG00000102999,NA,,,
ENSMUSG00000103012,0.792112094167023,1.19577508808303,1.29854171349027,1.15756567919629,0.122220074736851,0.418240742350333,1.90018377514293,1.80472214975117,2.09005514698807,0.703369694154073,0.641622952741319,0.0950278137557071,0.120218349512615,0.00827434548419323,0.0100877619154963,0.0247028316403006,1,0.21715892229177,0.00067868335599636,0.000534015883448308,7.6140798505745E-05,0.112906786556555,0.138032013290757,0.512571453166507,32.2185761073353,60.0851970927853,20.3390879139288,48.526881507198,29.2003721336258,ENSMUSG00000103012,NA,,,
ENSMUSG00000103067,1.31954528278965,1.00740902417371,0.840944207572329,2.03532493559674,0.0387703783922073,0.538151991181486,1.29159008396016,1.95824201504563,1.9288876051629,0.348129691823959,0.597647635736414,0.0051024664176479,0.000145912968261135,0.00874140311938529,0.0479856060263286,0.000994606392661716,1,0.184009806756225,0.00546036587693621,1.01311235840166E-05,2.8703506241485E-05,0.278241216514391,0.187500452629555,0.978574138226987,85.0461562590105,147.226998311979,55.1216104804293,160.816659069945,50.9603534756737,ENSMUSG00000103067,NA,,,
ENSMUSG00000103124,1.50092983220741,1.29923437544749,1.70870877155426,2.46559551539878,0.15112389286329,0.823006885554007,0.895527811242364,1.36471277942787,0.968583490717016,1.29703903473459,1.47738627186458,0.0295591071930537,0.000160400603544022,0.000827929740914968,4.48527833835312E-05,9.10136414065145E-05,1,0.0910442368621839,0.0421283433462532,0.00176922315479102,0.0267567605482004,0.0452232060035327,0.0276014987022796,0.827256326830994,66.5018465054922,123.660079552642,42.1432512668724,157.813965371244,47.2020824833019,ENSMUSG00000103124,NA,,,
ENSMUSG00000103188,1.42737155048729,1.03996839927509,0.970065380855913,0.937631661064882,0.041135792654555,0.350757077063986,0.446906758157499,0.729536843717845,0.773591641151961,0.335239492766197,0.551304409791157,0.0249990211130274,6.2986911669878E-07,0.00456435549994204,0.0164548887315161,0.0265165250744564,0.901086618475545,0.226430082769492,0.197513254731358,0.0313248465098625,0.0230339713527147,0.130032527321099,0.054932096689641,0.871136714424916,235.266791195878,462.401978166107,166.942063400239,515.889240784437,370.454672855543,ENSMUSG00000103188,NA,,,
